,,0
83,28,1399756.0
129,42,1399513.0
109,29,1399215.0
35,-5,1395354.0
38,37,1395335.0
-3,6,1394694.0
18,4,1394437.0
50,53,1394420.0
72,26,1391978.0
137,36,1391816.0
-11,8,1388861.0
100,16,1388658.0
99,25,1383182.0
96,22,1380688.0
-100,20,1380233.0
-99,18,1377467.0
94,16,1376982.0
99,3,1372376.0
42,36,1371100.0
25,-34,1370183.0
34,-16,1369838.0
54,24,1368888.0
-86,38,1367932.0
-72,-34,1367105.0
21,42,1365720.0
38,5,1364985.0
5,8,1364241.0
18,54,1363932.0
-96,30,1363816.0
48,15,1359803.0
112,36,1359659.0
101,4,1359500.0
104,34,1357124.0
100,15,1356356.0
-49,-16,1354151.0
76,32,1353389.0
39,14,1353248.0
-78,37,1352218.0
9,13,1351858.0
19,49,1351578.0
67,36,1351492.0
1,7,1351387.0
36,9,1350983.0
45,37,1345929.0
-3,12,1345687.0
19,41,1344174.0
104,35,1344075.0
10,52,1343804.0
1,9,1337343.0
73,28,1336682.0
118,27,1331943.0
30,40,1331544.0
80,8,1331262.0
-77,20,1329562.0
31,2,1329123.0
126,42,1328716.0
-80,-7,1328380.0
103,-4,1327651.0
101,14,1326877.0
40,21,1326464.0
35,38,1325121.0
36,10,1324615.0
4,11,1323710.0
-49,-27,1322200.0
3,51,1321533.0
102,14,1321196.0
67,30,1319929.0
-95,39,1319216.0
22,40,1319073.0
9,51,1318461.0
-97,18,1318346.0
95,5,1317659.0
124,42,1317368.0
-3,43,1317227.0
105,32,1316512.0
-81,40,1315846.0
93,25,1313791.0
-77,36,1312758.0
126,47,1312410.0
-2,47,1310971.0
108,26,1310447.0
74,14,1310267.0
115,-3,1309749.0
-93,17,1308479.0
5,35,1308369.0
39,51,1306063.0
-76,5,1301570.0
108,13,1300336.0
35,37,1298340.0
-103,19,1296269.0
-89,14,1295823.0
32,24,1293783.0
104,22,1293483.0
-94,45,1292149.0
70,20,1291242.0
99,1,1291144.0
38,15,1290728.0
-1,10,1290470.0
67,37,1288653.0
76,39,1287303.0
104,24,1286051.0
127,45,1285966.0
14,-6,1285212.0
104,36,1282731.0
130,31,1282718.0
-9,31,1282382.0
-94,16,1280074.0
127,35,1278127.0
10,49,1276020.0
30,-18,1275176.0
-9,7,1270188.0
15,9,1270062.0
-83,42,1269622.0
44,43,1269572.0
32,13,1267505.0
30,-24,1264605.0
103,14,1263567.0
0,10,1263427.0
33,2,1263080.0
124,46,1259899.0
35,34,1257075.0
-124,49,1257067.0
33,-9,1256681.0
-9,42,1256365.0
-13,8,1255035.0
17,51,1255007.0
18,-35,1254589.0
-37,-10,1253989.0
109,26,1253539.0
67,26,1253274.0
49,55,1252837.0
34,36,1252519.0
18,-5,1252274.0
105,33,1251320.0
45,31,1249938.0
-86,42,1247852.0
102,28,1245225.0
128,36,1242798.0
16,52,1241141.0
44,31,1237059.0
-61,-33,1235892.0
124,-10,1235152.0
99,18,1233480.0
109,33,1232870.0
71,25,1231412.0
77,38,1230970.0
57,-21,1229407.0
18,47,1228327.0
36,50,1228114.0
37,-7,1226440.0
1,35,1226176.0
20,50,1225226.0
47,31,1224944.0
-4,55,1223481.0
-74,5,1223434.0
7,52,1222890.0
104,21,1221952.0
-49,-22,1221815.0
-72,-17,1221033.0
105,12,1220543.0
126,41,1219057.0
64,31,1218340.0
-81,43,1217618.0
5,11,1216600.0
-46,-23,1215103.0
-85,10,1215025.0
109,31,1214811.0
81,19,1214403.0
13,51,1213036.0
29,-24,1212445.0
96,18,1212028.0
-79,-2,1211769.0
34,-5,1211602.0
102,26,1211504.0
-16,18,1209016.0
131,33,1207200.0
30,36,1206806.0
88,27,1206388.0
-66,-25,1204856.0
40,-15,1204730.0
81,18,1203563.0
16,49,1203397.0
109,-1,1203087.0
1,49,1201434.0
-106,39,1199673.0
-76,9,1199157.0
-13,11,1198753.0
-74,18,1197318.0
69,27,1197159.0
14,41,1193301.0
40,7,1193228.0
108,21,1192703.0
20,49,1191505.0
69,36,1190826.0
-43,-6,1189666.0
-83,34,1189394.0
-66,-27,1189174.0
-101,19,1188512.0
6,14,1188259.0
104,16,1187953.0
-1,44,1185996.0
-103,20,1183740.0
43,35,1182259.0
70,25,1182217.0
9,6,1182092.0
-2,13,1181648.0
94,20,1181410.0
45,13,1178102.0
114,39,1177975.0
39,24,1177266.0
18,59,1177003.0
127,26,1174620.0
123,12,1174278.0
106,47,1174073.0
25,0,1172722.0
103,17,1171897.0
124,44,1171866.0
32,1,1169710.0
81,43,1164700.0
54,36,1164625.0
67,27,1164071.0
119,42,1163910.0
13,-15,1162936.0
102,36,1162501.0
69,32,1162361.0
-16,13,1161901.0
12,42,1161900.0
34,-20,1161356.0
-1,9,1161069.0
125,47,1161016.0
68,36,1159090.0
125,41,1158072.0
7,46,1157279.0
17,49,1155821.0
-8,7,1153920.0
47,42,1152354.0
-9,32,1151807.0
6,35,1149402.0
39,-11,1149179.0
138,-35,1146116.0
35,36,1145894.0
35,1,1144244.0
-82,26,1144045.0
101,1,1143984.0
-108,24,1143331.0
-2,7,1141599.0
110,33,1141528.0
9,8,1140698.0
15,50,1138615.0
50,36,1136770.0
59,42,1136231.0
-116,32,1136062.0
47,40,1135087.0
106,33,1133580.0
33,13,1133154.0
69,22,1131778.0
11,50,1131101.0
-3,13,1129736.0
-76,20,1129407.0
105,23,1129177.0
-87,33,1129059.0
58,37,1128716.0
31,4,1128216.0
14,48,1127421.0
-9,40,1125720.0
4,13,1125029.0
24,49,1124115.0
-101,22,1123701.0
37,47,1122221.0
0,7,1120797.0
139,37,1120581.0
19,3,1120534.0
98,24,1119555.0
11,-5,1117320.0
48,39,1113987.0
120,17,1112956.0
99,23,1112820.0
12,48,1111650.0
27,-30,1110410.0
138,37,1109817.0
91,21,1109759.0
-75,41,1109238.0
-123,38,1109181.0
-70,9,1109046.0
17,40,1108927.0
-6,12,1108387.0
110,40,1107140.0
115,-32,1105867.0
-78,1,1105443.0
10,10,1105248.0
100,26,1105106.0
-50,-27,1103018.0
-76,8,1102488.0
122,42,1101306.0
118,42,1101093.0
38,13,1099899.0
144,-6,1099817.0
116,5,1098967.0
-72,18,1096368.0
-4,6,1095193.0
121,15,1094896.0
-65,10,1093918.0
46,-20,1092177.0
16,41,1091768.0
16,8,1091327.0
109,12,1089304.0
-87,13,1089090.0
121,42,1087397.0
38,-6,1087228.0
0,52,1086919.0
18,53,1086531.0
122,43,1085550.0
45,43,1085189.0
15,37,1084456.0
35,48,1083847.0
119,-5,1083527.0
-88,13,1080640.0
-55,-26,1080008.0
27,2,1079232.0
9,0,1078889.0
30,-31,1078887.0
20,42,1078510.0
-72,46,1078044.0
36,-7,1076717.0
14,46,1076266.0
-45,-23,1076109.0
106,25,1076104.0
3,43,1075602.0
23,49,1074147.0
38,-5,1073500.0
48,32,1072112.0
70,23,1071596.0
-69,-33,1070633.0
101,12,1070022.0
-17,15,1069753.0
-107,28,1069577.0
21,50,1067663.0
11,51,1067205.0
1,48,1066917.0
24,60,1066739.0
102,6,1065176.0
124,39,1064625.0
105,15,1064587.0
127,38,1063931.0
33,-13,1062198.0
110,1,1061435.0
27,37,1061418.0
-44,-22,1058501.0
88,21,1058261.0
99,16,1058015.0
-8,6,1057650.0
138,34,1057320.0
100,24,1054641.0
106,22,1054637.0
99,19,1053200.0
32,37,1051802.0
29,-26,1050739.0
12,10,1047785.0
113,38,1047300.0
110,30,1047135.0
35,47,1046505.0
19,-5,1045409.0
131,46,1045007.0
30,60,1043329.0
27,44,1043097.0
106,39,1043024.0
69,38,1040986.0
111,31,1040286.0
1,52,1039693.0
27,41,1039282.0
-12,8,1036248.0
35,35,1034638.0
65,38,1034332.0
31,-29,1032743.0
-75,39,1032412.0
122,7,1032239.0
103,21,1031841.0
108,35,1030552.0
46,43,1028292.0
-74,42,1027943.0
47,-21,1027855.0
69,24,1025538.0
103,22,1023010.0
124,12,1022537.0
49,53,1022433.0
15,-6,1021039.0
-82,35,1020702.0
-4,53,1019643.0
16,51,1019345.0
-4,37,1017516.0
34,-14,1017197.0
-3,5,1017149.0
-79,42,1015884.0
36,6,1015759.0
102,37,1014955.0
53,36,1013818.0
-6,5,1013176.0
43,9,1012744.0
98,2,1011717.0
10,50,1011494.0
64,39,1011065.0
66,36,1010965.0
16,50,1010378.0
128,40,1010245.0
86,27,1009960.0
13,50,1009804.0
92,23,1009592.0
39,-6,1009399.0
130,47,1008966.0
126,36,1007863.0
104,17,1007477.0
15,46,1007372.0
14,12,1007201.0
37,19,1006702.0
9,50,1006102.0
37,54,1003684.0
111,38,1002281.0
13,38,1001762.0
33,-5,1001052.0
31,-3,998643.0
45,32,998039.0
46,40,997213.0
45,14,996546.0
3,13,996390.0
122,13,995958.0
37,5,995659.0
31,-26,995655.0
104,14,995621.0
-97,17,995363.0
99,14,995350.0
122,45,994118.0
12,43,993694.0
-6,9,992980.0
28,47,992819.0
44,9,992377.0
-90,35,992193.0
13,41,991836.0
-63,8,991074.0
21,48,990488.0
32,-5,990100.0
-2,48,989536.0
47,56,989532.0
17,-5,989413.0
-45,-21,988688.0
-95,38,986654.0
71,51,985623.0
98,18,985499.0
25,48,982342.0
103,-1,982243.0
15,45,982077.0
7,35,981119.0
123,43,980409.0
-55,-21,980069.0
49,25,979113.0
-36,-7,979071.0
107,24,978501.0
106,37,977496.0
109,25,976959.0
4,43,976048.0
-56,-28,975705.0
28,-21,975205.0
22,51,974966.0
79,37,974361.0
122,6,974175.0
152,-28,973841.0
28,-32,971332.0
-37,-9,970774.0
38,36,970329.0
48,33,969686.0
33,15,969177.0
-80,-1,967944.0
42,37,966746.0
3,12,966330.0
104,12,966328.0
94,25,966289.0
-61,-4,965560.0
39,45,965344.0
20,-7,965191.0
102,5,965070.0
-8,32,964287.0
43,26,963744.0
33,-2,963648.0
-80,-9,963527.0
-81,22,963476.0
-72,19,961223.0
94,21,959723.0
-72,8,957608.0
67,38,956905.0
30,-5,956899.0
-61,-32,955351.0
-80,-4,955195.0
11,47,954804.0
-1,50,951293.0
-107,35,951204.0
13,43,951065.0
33,-12,951020.0
15,10,948099.0
30,39,947630.0
7,43,946528.0
-89,43,946429.0
121,36,946316.0
141,39,946280.0
5,9,944831.0
78,8,944783.0
-5,37,944775.0
75,10,943970.0
47,-23,943389.0
69,23,943179.0
-50,-23,942750.0
24,13,942242.0
32,-14,941951.0
8,36,941905.0
102,29,939203.0
113,41,938699.0
-100,16,937312.0
-80,36,936534.0
101,15,936440.0
27,-33,934680.0
107,25,933139.0
-50,-21,933018.0
4,35,933005.0
99,7,932247.0
15,-18,931535.0
19,2,931377.0
-73,42,929609.0
14,9,929582.0
4,44,926334.0
101,23,924704.0
21,47,924534.0
126,40,924311.0
-80,8,923961.0
22,-7,923106.0
35,-7,922920.0
103,28,921426.0
46,37,921249.0
116,-2,920776.0
38,45,920657.0
34,8,920590.0
-94,17,919949.0
-103,22,917740.0
-83,40,917558.0
-84,41,916603.0
97,20,915471.0
27,47,914946.0
27,39,914628.0
33,-20,913966.0
-2,4,913676.0
-81,-6,912501.0
-7,7,912133.0
45,36,911784.0
-87,21,911743.0
125,9,911591.0
120,-5,910492.0
120,-6,909646.0
35,15,908538.0
19,-6,907201.0
-7,13,906903.0
21,51,905365.0
13,12,902957.0
132,33,901636.0
109,0,901419.0
3,11,899337.0
7,44,897718.0
-78,18,897559.0
-71,9,897060.0
69,21,895825.0
-77,2,895611.0
94,24,895591.0
-6,43,894189.0
-86,41,894145.0
-99,21,893860.0
-6,11,893241.0
108,16,892868.0
16,-13,892816.0
23,53,892398.0
18,48,892038.0
69,35,890707.0
32,46,890660.0
-91,29,889810.0
-43,-20,889632.0
39,6,889629.0
6,43,888913.0
124,47,887854.0
-42,-22,887377.0
25,44,886941.0
106,17,886630.0
81,6,885763.0
122,-5,885490.0
-15,13,884238.0
36,41,883789.0
11,12,883733.0
-83,39,881360.0
-49,-19,881187.0
43,34,880896.0
28,-14,880879.0
24,42,880607.0
13,48,880172.0
145,-7,879342.0
-74,4,878844.0
108,25,878402.0
100,4,878275.0
53,56,877411.0
80,18,877288.0
-78,43,876964.0
140,40,876940.0
10,34,876917.0
-57,-16,876068.0
113,-7,875250.0
0,49,874984.0
16,47,874307.0
-83,22,873536.0
115,-33,873165.0
26,11,871882.0
21,49,871739.0
45,34,871108.0
6,11,870930.0
29,37,870358.0
13,-10,869552.0
-7,36,868557.0
-7,54,867102.0
-115,51,867049.0
72,35,866088.0
109,36,865886.0
118,41,865297.0
82,55,864107.0
70,24,864063.0
29,-25,862559.0
6,33,862050.0
29,-32,861659.0
-93,14,861031.0
129,41,859116.0
133,33,857790.0
-1,47,857559.0
49,34,857240.0
-2,43,856472.0
47,24,856203.0
-49,-17,855026.0
95,19,854938.0
-16,12,854906.0
12,44,852393.0
0,47,851376.0
17,8,851357.0
-81,-2,850975.0
92,20,850697.0
-80,22,850101.0
6,48,850068.0
125,40,849862.0
-77,-12,849187.0
-13,10,848637.0
10,51,847491.0
21,-7,847472.0
98,25,846591.0
120,13,846548.0
7,14,845706.0
-93,15,845323.0
73,54,843927.0
22,50,842863.0
-5,40,839857.0
-105,38,838944.0
29,-31,838553.0
124,41,838541.0
18,44,838398.0
83,53,838278.0
108,14,838038.0
8,35,837785.0
34,48,837759.0
31,-19,837373.0
128,45,837143.0
97,24,836839.0
101,-2,836026.0
-7,37,835650.0
-98,49,834658.0
106,34,834611.0
6,47,833880.0
104,1,833641.0
26,47,832368.0
11,46,831678.0
49,26,831431.0
-96,36,830552.0
-15,12,830168.0
-71,42,830147.0
25,11,830021.0
-87,34,829904.0
56,54,829677.0
81,29,829442.0
13,-5,829321.0
123,40,828701.0
87,27,828619.0
-98,25,828348.0
-91,30,828028.0
123,11,827578.0
107,21,827426.0
39,48,827300.0
22,48,827158.0
28,49,826908.0
127,44,826307.0
25,45,825798.0
-4,14,825772.0
120,-9,825681.0
35,6,825532.0
36,-16,825400.0
34,-17,822773.0
68,34,822621.0
34,9,822392.0
109,39,821959.0
14,37,821643.0
105,36,821425.0
14,51,821381.0
66,38,820853.0
32,-19,820732.0
44,34,820520.0
22,2,820491.0
16,45,819748.0
-76,2,819661.0
105,37,819566.0
11,8,819087.0
-6,13,818796.0
-2,37,818320.0
-16,11,818052.0
118,-9,817462.0
9,54,816254.0
100,23,815668.0
31,-27,814580.0
123,44,814258.0
-84,9,812284.0
-50,-29,811635.0
14,53,808505.0
-59,-28,808343.0
-46,-22,807822.0
20,32,807670.0
-9,39,807654.0
37,56,807214.0
46,36,806714.0
6,53,806477.0
26,-30,806399.0
-98,22,806316.0
25,-25,806218.0
131,45,805736.0
-3,10,804912.0
38,12,803947.0
14,11,803388.0
75,39,802400.0
-104,19,802355.0
-5,13,802078.0
12,32,801794.0
-13,9,800761.0
145,-39,800666.0
-4,11,800616.0
105,22,799866.0
107,32,798926.0
55,37,797373.0
-75,11,796804.0
100,0,796710.0
111,39,795827.0
15,47,795568.0
109,38,795383.0
-5,6,794317.0
126,48,792357.0
-48,-21,792134.0
-79,43,791342.0
13,45,790808.0
48,54,790103.0
39,57,789339.0
-1,13,788714.0
-49,-23,788639.0
-117,43,788423.0
102,12,787522.0
17,50,785038.0
9,36,784749.0
65,57,784634.0
93,20,784185.0
12,49,783736.0
48,-18,783627.0
20,54,782166.0
102,18,780482.0
-40,-8,779626.0
42,16,779576.0
98,16,779135.0
82,41,779026.0
-84,33,779015.0
102,-2,778744.0
-111,29,778145.0
127,34,776814.0
-79,-8,776269.0
-73,11,776040.0
52,55,776029.0
12,47,775675.0
-84,40,775196.0
-82,40,774439.0
-79,-3,774212.0
-5,12,773687.0
-43,-22,772965.0
100,22,772764.0
29,30,771594.0
107,40,771000.0
-85,42,770909.0
2,9,770765.0
-74,-37,770491.0
-81,27,769644.0
54,31,769560.0
101,16,769052.0
86,44,767794.0
99,17,767566.0
4,46,767218.0
38,-11,766773.0
-111,32,766667.0
49,14,766645.0
-64,10,766491.0
28,37,766272.0
20,48,765707.0
24,56,765705.0
-3,47,765286.0
-87,35,765131.0
3,34,765077.0
30,-23,764859.0
37,13,764223.0
42,17,763895.0
1,8,763584.0
125,11,763319.0
-40,-15,763071.0
117,27,762831.0
46,35,761012.0
107,12,760255.0
6,8,760208.0
-100,17,759961.0
17,52,759495.0
116,22,759491.0
-4,56,759256.0
18,52,759160.0
104,52,759137.0
-47,-22,758005.0
131,43,757978.0
65,36,757656.0
119,37,757266.0
-9,43,757235.0
120,42,757040.0
15,-12,756171.0
-1,41,754918.0
43,43,754822.0
33,-25,753317.0
131,34,752915.0
14,-14,752405.0
49,36,751791.0
-84,39,751414.0
44,1,751020.0
25,60,750375.0
-90,15,750305.0
50,32,749438.0
24,48,749103.0
84,28,748731.0
24,44,748421.0
104,33,748139.0
99,9,747626.0
57,23,747326.0
71,26,746956.0
13,42,746625.0
28,-29,746544.0
16,46,746475.0
25,54,746440.0
105,24,746341.0
38,38,746222.0
114,-8,746075.0
-77,18,745921.0
-2,11,745407.0
15,51,745292.0
106,36,745062.0
141,42,744721.0
14,-12,743726.0
-92,30,743405.0
-6,10,743042.0
36,-18,742552.0
-81,41,741866.0
19,45,740432.0
19,52,740327.0
5,34,739981.0
-98,31,739679.0
26,-11,739643.0
11,4,739322.0
-94,41,739233.0
117,41,738442.0
122,14,737479.0
72,27,737317.0
-51,-30,736855.0
32,40,736640.0
-4,50,736174.0
14,49,736110.0
-117,33,736019.0
-61,-34,734613.0
-42,-21,733999.0
39,-14,733752.0
0,9,733198.0
-84,34,732843.0
-121,37,732565.0
-58,-35,732066.0
39,52,731887.0
-120,34,731626.0
-80,44,731548.0
56,27,731068.0
123,39,730587.0
41,45,730517.0
41,19,730442.0
125,48,730010.0
122,0,729867.0
48,30,729721.0
20,41,729717.0
10,47,729306.0
15,-8,729153.0
30,37,729053.0
35,-4,728996.0
39,38,728932.0
31,-9,728753.0
30,-28,727296.0
87,53,726457.0
122,9,725847.0
-54,-25,725752.0
5,10,725533.0
-83,29,725448.0
26,50,725321.0
-10,11,724997.0
-84,22,724510.0
43,38,724290.0
-87,14,723530.0
41,36,723434.0
26,-5,723029.0
28,38,722974.0
39,54,722359.0
140,39,722358.0
15,38,720918.0
-100,27,720163.0
13,55,720122.0
48,36,719818.0
98,39,718894.0
103,12,717660.0
44,38,717329.0
32,31,716778.0
31,-4,715951.0
36,55,715840.0
39,-17,715246.0
-80,35,715217.0
-85,38,714934.0
63,39,714684.0
-74,10,713591.0
92,56,713385.0
7,53,712832.0
30,-29,712468.0
-2,38,712143.0
-93,34,711596.0
43,11,710911.0
48,41,710697.0
99,22,709870.0
-51,-22,709620.0
15,41,709481.0
127,47,709274.0
114,41,709026.0
-94,18,708897.0
-72,-14,708490.0
33,47,708346.0
112,-7,708304.0
0,8,707970.0
34,-12,707454.0
9,35,706811.0
-17,12,706509.0
-89,44,706186.0
-41,-4,706045.0
-4,12,706026.0
3,45,706013.0
-82,29,705028.0
29,-27,704835.0
25,49,704718.0
18,46,704657.0
106,24,704354.0
-39,-5,704328.0
-88,43,704040.0
-7,12,703939.0
32,-10,703729.0
1,10,703507.0
17,47,703496.0
-158,21,703408.0
141,38,703157.0
-86,12,702014.0
17,44,701315.0
21,43,701130.0
-3,34,701025.0
79,30,700897.0
28,46,700798.0
39,37,700656.0
1,13,700312.0
2,39,700295.0
-3,42,700148.0
118,5,699744.0
67,40,699741.0
105,16,699102.0
40,47,698849.0
110,18,698785.0
-109,25,698581.0
-5,10,698555.0
-79,0,698540.0
16,39,698018.0
23,46,697831.0
-76,-13,697494.0
124,48,697407.0
43,17,696941.0
97,22,696763.0
21,45,696649.0
37,-16,696488.0
29,59,695186.0
30,13,695016.0
-87,15,694844.0
-6,54,694298.0
97,5,693291.0
131,31,692662.0
18,51,691594.0
43,44,691532.0
119,-3,691528.0
12,12,691474.0
130,42,691155.0
150,-35,690332.0
-81,-1,689993.0
-90,43,689041.0
-76,41,687905.0
98,4,687593.0
26,46,687162.0
33,-17,687033.0
8,14,686977.0
35,14,686881.0
109,37,686808.0
100,38,686561.0
-87,11,686059.0
27,43,685926.0
32,-6,685852.0
-124,44,685839.0
21,2,685802.0
-2,35,685309.0
110,31,684830.0
-81,36,684413.0
38,-7,684149.0
110,38,683550.0
143,-6,683539.0
103,3,683087.0
-64,9,683081.0
27,8,682799.0
-72,-36,682661.0
47,39,682410.0
21,41,682375.0
64,40,682281.0
93,27,682169.0
124,9,681806.0
23,47,681642.0
60,29,681415.0
-3,11,680948.0
34,38,680104.0
25,13,680101.0
72,41,680075.0
44,39,679953.0
31,-8,679908.0
41,3,679286.0
-105,24,678615.0
30,-21,678232.0
13,49,678198.0
45,51,677883.0
87,44,677809.0
24,46,677745.0
28,45,677543.0
2,42,677387.0
27,45,677271.0
127,40,676437.0
15,8,676413.0
12,57,675716.0
110,36,674522.0
-4,7,674134.0
10,33,673745.0
-4,43,673401.0
20,51,671042.0
35,-18,670714.0
36,0,670424.0
14,42,670304.0
-81,-3,669889.0
40,56,669588.0
125,-9,668733.0
27,-13,668430.0
28,-15,668389.0
-9,6,668091.0
-2,46,667968.0
-69,-32,667888.0
12,11,667345.0
16,9,667200.0
-43,-21,666951.0
100,17,666928.0
-44,-21,666874.0
-51,-26,666557.0
-78,35,665942.0
23,44,664824.0
-78,21,664772.0
23,-8,664382.0
1,51,664334.0
102,1,664218.0
49,-18,664042.0
-5,14,663683.0
40,35,663644.0
-10,10,663626.0
16,-12,662160.0
-95,36,661198.0
110,-9,661081.0
61,37,660188.0
35,-11,659449.0
-66,-20,659327.0
26,48,659304.0
44,16,659101.0
80,9,658728.0
100,19,658538.0
100,2,658111.0
97,17,657955.0
114,4,657411.0
24,11,656424.0
64,35,656384.0
-82,34,655877.0
36,-6,655795.0
11,52,655604.0
46,51,655066.0
65,40,654797.0
34,53,654144.0
-122,36,654040.0
96,5,653674.0
105,14,653274.0
96,4,653163.0
-96,18,652981.0
-101,21,652960.0
56,25,652561.0
94,22,652555.0
-41,-20,652268.0
-6,36,652142.0
-81,-5,651418.0
3,49,651402.0
13,37,651134.0
-83,35,650254.0
13,47,650162.0
-53,-28,649932.0
41,44,649292.0
-41,-10,649073.0
9,44,648619.0
102,38,648020.0
-105,21,647486.0
15,13,647211.0
-2,42,647018.0
55,51,646799.0
-48,-2,646638.0
135,48,646268.0
-85,35,646225.0
5,49,645847.0
147,-10,645431.0
112,40,645139.0
40,34,645035.0
71,35,644771.0
32,-9,644585.0
-88,30,644380.0
15,40,644278.0
95,23,642519.0
6,10,641883.0
102,35,641089.0
36,-9,640756.0
71,42,640391.0
-71,8,639792.0
22,13,639733.0
33,35,639243.0
-86,13,638366.0
18,45,637882.0
9,5,637736.0
-89,30,637656.0
28,-4,637460.0
99,20,637123.0
-120,35,635418.0
20,3,634805.0
103,31,634154.0
-73,-39,632833.0
122,46,632088.0
46,-19,631835.0
86,41,631621.0
-1,43,630899.0
10,54,630246.0
37,40,629969.0
-71,43,629769.0
23,52,629689.0
-87,41,629468.0
57,30,629323.0
16,38,628893.0
26,-27,628752.0
99,26,628561.0
134,35,628357.0
-120,39,628264.0
-97,41,627820.0
-4,13,627384.0
30,52,627249.0
-98,37,627244.0
-5,50,627053.0
-71,-35,626711.0
14,-11,624521.0
112,21,623742.0
65,32,622914.0
35,-9,622805.0
38,-16,622777.0
34,11,622654.0
15,49,622502.0
32,-21,622227.0
-9,11,622023.0
3,35,622007.0
-95,18,621683.0
25,50,619828.0
123,-11,619569.0
40,36,619283.0
-106,40,619251.0
-9,33,618233.0
40,38,617991.0
4,10,617715.0
-40,-14,616519.0
97,23,616459.0
100,21,615527.0
1,47,614633.0
0,11,614609.0
32,3,613895.0
128,41,613828.0
20,46,613453.0
105,-4,612812.0
119,-1,612296.0
0,36,612093.0
39,-15,612020.0
31,40,611732.0
-75,5,611088.0
-123,48,610758.0
36,-17,610423.0
19,44,610198.0
24,-7,609978.0
9,55,609846.0
25,43,609617.0
-81,34,609567.0
45,38,609323.0
122,30,609188.0
27,9,609082.0
99,15,608787.0
104,-6,608596.0
101,24,608564.0
-1,45,608506.0
36,51,608389.0
126,33,607545.0
30,-25,606549.0
98,8,606357.0
100,18,606075.0
-77,17,605916.0
102,-3,605510.0
82,54,605504.0
-110,27,604926.0
0,14,604398.0
49,31,603998.0
36,28,603925.0
-83,36,603734.0
-5,7,602545.0
129,46,602077.0
100,1,601578.0
29,38,601274.0
57,37,601075.0
31,-15,600787.0
86,55,600035.0
-81,32,599827.0
-7,11,599565.0
-14,10,598841.0
32,41,598810.0
2,35,598394.0
-97,16,597934.0
102,3,597821.0
41,38,597709.0
-77,43,597286.0
10,9,596865.0
55,54,596824.0
32,-20,596511.0
110,39,595974.0
133,35,595806.0
73,40,595481.0
34,44,595453.0
-40,-13,595182.0
35,-14,594875.0
48,-20,594828.0
23,48,594250.0
31,-28,593789.0
-5,41,593153.0
48,40,593108.0
126,34,593014.0
-98,33,592237.0
-87,40,592157.0
11,6,592029.0
56,58,591414.0
34,-4,590683.0
-39,-7,590486.0
65,39,590383.0
22,47,590231.0
123,46,590182.0
121,43,589991.0
16,-10,589449.0
24,45,589120.0
6,45,589072.0
0,5,588930.0
-4,10,588886.0
10,56,588272.0
117,4,587578.0
27,-17,586764.0
16,40,586504.0
49,-15,585754.0
34,-9,585628.0
49,58,585519.0
121,18,585482.0
123,0,583773.0
3,9,583686.0
27,40,583663.0
-86,35,583213.0
120,18,582536.0
29,-19,582520.0
-66,18,582150.0
-83,8,582058.0
106,-3,581488.0
24,59,581468.0
121,-9,581454.0
48,46,580466.0
128,-4,580352.0
51,29,580168.0
-10,31,579691.0
103,18,579503.0
28,8,579350.0
30,38,579324.0
17,53,578800.0
103,-3,578198.0
33,49,577929.0
-77,37,577596.0
-57,-26,577479.0
27,46,577154.0
31,-25,576883.0
-69,18,576741.0
14,-13,576558.0
120,-3,576429.0
118,9,576158.0
10,8,575838.0
25,-26,575664.0
20,47,575459.0
-102,22,574442.0
19,48,573539.0
99,0,573527.0
-42,-23,573248.0
39,35,572536.0
35,-2,572337.0
55,-22,571728.0
103,0,571452.0
5,47,570647.0
-74,6,570187.0
-49,-21,569875.0
18,43,568752.0
141,40,568525.0
18,40,568524.0
36,40,568501.0
96,24,568394.0
66,29,567404.0
101,17,567352.0
80,14,567341.0
0,12,567066.0
56,57,566851.0
22,-8,566771.0
123,45,566348.0
31,-20,565831.0
2,43,565645.0
-118,47,565406.0
14,-15,565397.0
-81,28,564888.0
80,41,564808.0
5,46,564765.0
13,46,564636.0
26,45,564214.0
45,40,564078.0
-8,13,563905.0
-12,14,563628.0
28,50,562936.0
19,40,562898.0
45,9,562393.0
45,-25,562142.0
34,-3,561917.0
50,30,561791.0
109,1,561230.0
84,44,560594.0
-41,-15,560385.0
33,39,560335.0
-77,8,560084.0
96,25,559503.0
77,43,559386.0
45,41,559118.0
128,37,558861.0
-9,30,558195.0
21,46,557641.0
12,8,557239.0
68,30,557146.0
-107,23,556803.0
-86,39,556257.0
-47,-25,555997.0
21,-6,555294.0
121,12,555054.0
57,27,555037.0
55,53,554942.0
-84,43,554920.0
43,3,554849.0
-38,-10,554785.0
58,36,554454.0
-73,-37,554213.0
-79,-7,553846.0
-77,-14,553262.0
35,-24,552850.0
-1,46,552793.0
34,-10,552733.0
-91,32,551962.0
25,12,551288.0
29,-29,551230.0
64,32,550377.0
35,-8,549797.0
84,56,549668.0
-82,33,549611.0
129,33,549519.0
20,2,549393.0
2,10,549389.0
37,-3,549351.0
-71,-16,548298.0
-40,-4,548132.0
-79,38,547796.0
44,17,547694.0
-90,42,546325.0
-15,10,546320.0
91,29,546145.0
-72,-35,545663.0
-78,0,545026.0
46,34,544933.0
-75,9,544256.0
29,46,544151.0
128,43,542916.0
